created_at;id;author_id;text;referenced_tweets;retweet_count;reply_count;like_count;quote_count;hashtags;mentions;urls;cashtags;url;verified;description;username;name;author_created_at;followers_count;following_count;tweet_count;listed_count;Influerende;Berettende;Hverken_eller;Duplikat;Har_link
Mar 09, 2021;1,36918E+18;9,02839E+17;"??According to @coinmetrics, #TRON #TRX active addresses count is higher than on #Ethereum, #Waves, #Cardano and #NEO!

??On March 8th, the number reached 685K!

??#TRON offers scalable, high-availability &amp; high-throughput support that underlies all the #Dapps in #TronNetwork https://t.co/YZQDd7hw1C";;498;179;1629;13;['TRON', 'TRX', 'Ethereum', 'Waves', 'Cardano', 'NEO', 'TRON', 'Dapps', 'TronNetwork'];['coinmetrics'];[None];[];;TRUE;#Bitcoin ?Chinese @sunyuchentron?@Tronfoundation?@BitTorrent?1st Millennial Grad Hupan Uni by Jack Ma @alibabagroup #TRON #TRX #BitTorrent #BTT;justinsuntron;Justin Sun ????;2017-08-30T10:22:57.000Z;3107848;1856;13000;6579;1;1;0;0;1
